transaction_id,customer_name,product_name,category,amount,quantity,sales_date,region,salesperson
2565,Customer_700,Headphones,Accessories,886.3,1,2025-01-13 08:06:46.278253,Central,Sales_43
2566,Customer_874,Tablet,Computing,1417.17,1,2025-04-19 08:06:46.278256,North,Sales_32
2567,Customer_14,Mouse,Computing,1179.46,6,2024-12-07 08:06:46.278258,East,Sales_46
2568,Customer_971,Keyboard,Electronics,642.7,7,2024-08-24 08:06:46.278261,Central,Sales_34
2569,Customer_978,Monitor,Electronics,1112.12,6,2025-03-21 08:06:46.278263,West,Sales_20
2570,Customer_12,Mouse,Computing,1464.11,5,2025-06-08 08:06:46.278266,Central,Sales_43
2571,Customer_87,Mouse,Electronics,94.25,6,2024-07-18 08:06:46.278268,South,Sales_2
2572,Customer_524,Mouse,Computing,32.29,3,2025-04-16 08:06:46.278271,South,Sales_4
2573,Customer_909,Monitor,Accessories,921.55,9,2025-02-26 08:06:46.278273,Central,Sales_45
2574,Customer_537,Laptop,Electronics,272.35,5,2025-02-17 08:06:46.278276,West,Sales_38
2575,Customer_301,Phone,Computing,1332.05,2,2024-08-04 08:06:46.278278,West,Sales_7
2576,Customer_243,Headphones,Computing,435.96,7,2025-05-29 08:06:46.278281,West,Sales_22
2577,Customer_122,Tablet,Electronics,871.37,3,2025-05-06 08:06:46.278283,Central,Sales_20
2578,Customer_147,Headphones,Electronics,403.37,1,2024-11-16 08:06:46.278286,Central,Sales_35
2579,Customer_567,Keyboard,Accessories,1101.48,3,2025-03-02 08:06:46.278288,North,Sales_4
2580,Customer_750,Laptop,Computing,240.95,9,2025-04-07 08:06:46.278291,South,Sales_20
2581,Customer_356,Keyboard,Accessories,55.98,5,2024-08-01 08:06:46.278293,East,Sales_35
2582,Customer_685,Headphones,Accessories,111.75,7,2025-02-13 08:06:46.278296,East,Sales_33
2583,Customer_904,Tablet,Accessories,1908.97,3,2024-10-04 08:06:46.278298,South,Sales_21
2584,Customer_733,Monitor,Electronics,293.15,4,2025-05-14 08:06:46.278301,North,Sales_45
2585,Customer_631,Headphones,Accessories,1419.87,1,2025-05-10 08:06:46.278303,South,Sales_14
2586,Customer_309,Mouse,Electronics,145.17,3,2024-08-01 08:06:46.278306,North,Sales_31
2587,Customer_695,Headphones,Electronics,225.24,7,2025-02-04 08:06:46.278308,North,Sales_22
2588,Customer_288,Mouse,Accessories,1022.66,4,2025-02-01 08:06:46.278311,West,Sales_48
2589,Customer_307,Monitor,Accessories,935.09,2,2024-11-27 08:06:46.278313,South,Sales_30
2590,Customer_812,Headphones,Computing,1903.64,5,2024-11-27 08:06:46.278316,East,Sales_29
2591,Customer_594,Laptop,Accessories,1890.22,5,2024-07-27 08:06:46.278318,Central,Sales_36
2592,Customer_966,Laptop,Computing,1561.42,2,2024-10-19 08:06:46.278321,Central,Sales_49
2593,Customer_914,Keyboard,Accessories,1208.18,6,2025-05-20 08:06:46.278324,South,Sales_42
2594,Customer_723,Monitor,Accessories,915.37,4,2024-10-08 08:06:46.278326,Central,Sales_29
2595,Customer_662,Laptop,Accessories,718.8,1,2024-08-27 08:06:46.278329,North,Sales_7
2596,Customer_549,Headphones,Accessories,1894.7,3,2025-01-25 08:06:46.278332,Central,Sales_32
2597,Customer_352,Monitor,Computing,1209.79,9,2024-09-29 08:06:46.278334,North,Sales_13
2598,Customer_312,Tablet,Computing,1162.35,7,2024-07-24 08:06:46.278337,North,Sales_13
2599,Customer_873,Mouse,Accessories,471.48,6,2025-05-10 08:06:46.278339,East,Sales_14
2600,Customer_59,Headphones,Accessories,102.93,1,2025-02-09 08:06:46.278342,Central,Sales_6
2601,Customer_643,Mouse,Computing,1890.93,9,2024-11-11 08:06:46.278344,East,Sales_16
2602,Customer_924,Mouse,Electronics,634.33,9,2025-01-06 08:06:46.278347,Central,Sales_41
2603,Customer_714,Monitor,Electronics,890.75,1,2024-12-08 08:06:46.278349,North,Sales_48
2604,Customer_755,Monitor,Electronics,238.13,6,2025-02-18 08:06:46.278351,Central,Sales_21
2605,Customer_35,Keyboard,Computing,1675.48,7,2024-07-16 08:06:46.278354,East,Sales_44
2606,Customer_445,Mouse,Computing,64.99,2,2024-10-02 08:06:46.278357,West,Sales_16
2607,Customer_93,Keyboard,Electronics,1669.64,8,2024-08-15 08:06:46.278359,East,Sales_5
2608,Customer_950,Mouse,Electronics,289.17,8,2025-01-02 08:06:46.278362,West,Sales_24
2609,Customer_959,Keyboard,Accessories,1774.26,6,2025-05-04 08:06:46.278364,South,Sales_43
2610,Customer_207,Keyboard,Computing,1462.25,9,2025-05-02 08:06:46.278367,East,Sales_1
2611,Customer_353,Tablet,Computing,337.69,3,2024-07-08 08:06:46.278369,Central,Sales_10
2612,Customer_903,Keyboard,Electronics,1135.98,2,2024-12-01 08:06:46.278372,West,Sales_43
2613,Customer_332,Monitor,Electronics,632.19,2,2024-07-09 08:06:46.278374,Central,Sales_47
2614,Customer_817,Keyboard,Computing,364.68,6,2025-02-15 08:06:46.278377,West,Sales_35
2615,Customer_862,Mouse,Accessories,1719.77,7,2025-02-20 08:06:46.278380,East,Sales_31
2616,Customer_725,Keyboard,Electronics,813.01,6,2025-05-31 08:06:46.278383,East,Sales_15
2617,Customer_159,Laptop,Computing,803.1,3,2024-12-23 08:06:46.278385,Central,Sales_11
2618,Customer_954,Phone,Computing,348.07,5,2024-07-14 08:06:46.278388,East,Sales_9
2619,Customer_957,Mouse,Accessories,772.3,8,2024-08-18 08:06:46.278390,Central,Sales_2
2620,Customer_24,Laptop,Accessories,1744.52,6,2025-04-08 08:06:46.278393,North,Sales_44
2621,Customer_404,Mouse,Electronics,732.63,2,2024-12-06 08:06:46.278395,West,Sales_30
2622,Customer_805,Monitor,Electronics,1903.69,7,2025-04-14 08:06:46.278398,Central,Sales_16
2623,Customer_516,Phone,Electronics,1893.15,8,2024-08-16 08:06:46.278400,West,Sales_48
2624,Customer_732,Phone,Computing,298.35,4,2024-07-30 08:06:46.278403,North,Sales_1
2625,Customer_364,Monitor,Electronics,362.85,1,2024-12-26 08:06:46.278405,West,Sales_48
2626,Customer_382,Phone,Computing,1726.72,2,2024-07-21 08:06:46.278408,Central,Sales_6
2627,Customer_532,Monitor,Electronics,791.59,4,2024-11-13 08:06:46.278410,East,Sales_46
2628,Customer_956,Laptop,Accessories,18.7,7,2025-01-16 08:06:46.278413,West,Sales_11
2629,Customer_152,Tablet,Accessories,555.0,2,2024-10-26 08:06:46.278415,West,Sales_33
2630,Customer_562,Mouse,Computing,1199.28,6,2025-01-17 08:06:46.278418,North,Sales_17
2631,Customer_689,Monitor,Accessories,1600.54,2,2024-11-15 08:06:46.278420,South,Sales_34
2632,Customer_947,Mouse,Computing,275.44,7,2025-02-04 08:06:46.278423,East,Sales_46
2633,Customer_608,Laptop,Computing,229.98,2,2025-02-02 08:06:46.278425,Central,Sales_40
2634,Customer_617,Tablet,Accessories,1844.96,3,2025-05-27 08:06:46.278428,North,Sales_25
2635,Customer_420,Laptop,Computing,1504.79,9,2024-09-10 08:06:46.278430,Central,Sales_22
2636,Customer_250,Phone,Accessories,1183.66,4,2024-10-02 08:06:46.278433,Central,Sales_26
2637,Customer_117,Mouse,Electronics,1540.68,5,2025-03-21 08:06:46.278436,West,Sales_27
2638,Customer_866,Headphones,Electronics,863.42,9,2024-07-21 08:06:46.278438,North,Sales_38
2639,Customer_512,Tablet,Accessories,1519.33,7,2024-07-17 08:06:46.278443,North,Sales_9
2640,Customer_740,Phone,Accessories,749.89,8,2025-05-03 08:06:46.278446,East,Sales_37
2641,Customer_578,Tablet,Accessories,495.75,3,2025-06-18 08:06:46.278448,South,Sales_5
2642,Customer_335,Phone,Accessories,1460.74,4,2024-07-19 08:06:46.278451,Central,Sales_18
2643,Customer_418,Laptop,Electronics,845.15,7,2025-02-04 08:06:46.278453,East,Sales_22
2644,Customer_932,Monitor,Computing,1962.94,4,2025-02-12 08:06:46.278456,East,Sales_46
2645,Customer_774,Mouse,Computing,705.48,2,2025-03-10 08:06:46.278458,Central,Sales_12
2646,Customer_295,Keyboard,Electronics,1844.24,6,2024-08-26 08:06:46.278461,West,Sales_44
2647,Customer_938,Keyboard,Computing,1866.6,9,2025-04-30 08:06:46.278463,West,Sales_22
2648,Customer_755,Laptop,Electronics,491.29,2,2024-08-28 08:06:46.278466,Central,Sales_6
2649,Customer_371,Mouse,Computing,1598.46,1,2024-12-22 08:06:46.278468,North,Sales_36
2650,Customer_186,Mouse,Accessories,871.82,8,2024-07-27 08:06:46.278471,South,Sales_27
2651,Customer_246,Laptop,Accessories,1835.87,1,2025-01-24 08:06:46.278473,West,Sales_47
2652,Customer_637,Mouse,Accessories,905.75,1,2024-09-01 08:06:46.278476,South,Sales_15
2653,Customer_268,Monitor,Electronics,1491.16,3,2024-07-08 08:06:46.278478,East,Sales_17
2654,Customer_643,Laptop,Electronics,939.27,5,2024-09-29 08:06:46.278481,East,Sales_3
2655,Customer_237,Monitor,Computing,463.32,9,2024-09-11 08:06:46.278483,Central,Sales_10
2656,Customer_530,Mouse,Computing,406.71,2,2025-05-26 08:06:46.278486,Central,Sales_25
2657,Customer_552,Laptop,Computing,856.61,1,2024-07-08 08:06:46.278488,Central,Sales_21
2658,Customer_21,Mouse,Electronics,1513.43,1,2025-01-16 08:06:46.278491,West,Sales_40
2659,Customer_911,Laptop,Computing,1214.09,8,2025-04-27 08:06:46.278494,South,Sales_9
2660,Customer_737,Mouse,Accessories,1380.37,2,2025-06-27 08:06:46.278496,East,Sales_24
2661,Customer_867,Monitor,Computing,571.83,9,2025-04-10 08:06:46.278499,South,Sales_32
2662,Customer_794,Headphones,Accessories,968.06,9,2024-12-17 08:06:46.278501,West,Sales_3
2663,Customer_520,Monitor,Electronics,98.35,2,2025-02-22 08:06:46.278504,South,Sales_33
2664,Customer_100,Mouse,Accessories,1636.89,3,2025-04-19 08:06:46.278506,South,Sales_43
2665,Customer_752,Laptop,Accessories,1979.89,2,2024-10-27 08:06:46.278509,Central,Sales_45
2666,Customer_478,Keyboard,Accessories,819.69,6,2024-07-22 08:06:46.278511,South,Sales_12
2667,Customer_599,Monitor,Electronics,31.82,7,2024-12-07 08:06:46.278514,South,Sales_29
2668,Customer_298,Monitor,Electronics,347.89,6,2025-04-11 08:06:46.278516,South,Sales_21
2669,Customer_940,Phone,Electronics,1308.53,3,2024-11-23 08:06:46.278519,North,Sales_39
2670,Customer_526,Keyboard,Electronics,1228.04,3,2024-10-24 08:06:46.278521,East,Sales_34
2671,Customer_334,Mouse,Computing,1577.85,2,2025-06-03 08:06:46.278523,East,Sales_33
2672,Customer_2,Headphones,Electronics,515.23,2,2024-07-14 08:06:46.278526,South,Sales_32
2673,Customer_375,Laptop,Accessories,1529.63,5,2024-12-15 08:06:46.278529,Central,Sales_20
2674,Customer_293,Phone,Electronics,1379.09,8,2025-05-13 08:06:46.278531,Central,Sales_3
2675,Customer_837,Mouse,Computing,652.4,6,2025-04-23 08:06:46.278533,Central,Sales_4
2676,Customer_934,Tablet,Computing,1095.52,9,2025-06-13 08:06:46.278536,East,Sales_17
2677,Customer_553,Headphones,Computing,303.07,5,2025-06-18 08:06:46.278538,West,Sales_17
2678,Customer_318,Monitor,Accessories,910.6,4,2025-06-18 08:06:46.278541,South,Sales_19
2679,Customer_502,Tablet,Electronics,1763.58,9,2025-01-10 08:06:46.278543,East,Sales_4
2680,Customer_828,Monitor,Electronics,848.17,5,2024-08-26 08:06:46.278546,Central,Sales_29
2681,Customer_381,Monitor,Electronics,1680.74,1,2024-07-31 08:06:46.278549,East,Sales_17
2682,Customer_623,Tablet,Accessories,1184.6,5,2025-04-17 08:06:46.278551,East,Sales_22
2683,Customer_14,Headphones,Accessories,391.83,5,2024-11-06 08:06:46.278554,East,Sales_2
2684,Customer_504,Tablet,Computing,1166.4,5,2025-05-28 08:06:46.278556,Central,Sales_42
2685,Customer_231,Mouse,Computing,1016.91,2,2024-11-14 08:06:46.278559,West,Sales_12
2686,Customer_985,Phone,Electronics,803.3,6,2024-12-03 08:06:46.278561,North,Sales_45
2687,Customer_84,Phone,Accessories,248.06,5,2024-12-23 08:06:46.278564,South,Sales_11
2688,Customer_130,Tablet,Accessories,839.25,2,2025-05-05 08:06:46.278566,South,Sales_40
2689,Customer_743,Mouse,Electronics,154.8,8,2024-12-27 08:06:46.278568,East,Sales_29
2690,Customer_838,Phone,Electronics,206.55,6,2024-10-10 08:06:46.278571,West,Sales_20
2691,Customer_145,Mouse,Computing,837.67,3,2025-02-28 08:06:46.278573,Central,Sales_5
2692,Customer_891,Mouse,Computing,617.71,9,2024-12-13 08:06:46.278576,North,Sales_25
2693,Customer_857,Monitor,Computing,1851.83,4,2024-08-16 08:06:46.278578,North,Sales_34
2694,Customer_28,Phone,Electronics,757.65,3,2025-06-02 08:06:46.278581,East,Sales_12
2695,Customer_66,Phone,Electronics,1518.14,7,2024-08-26 08:06:46.278584,East,Sales_28
2696,Customer_163,Monitor,Computing,1065.19,8,2024-10-16 08:06:46.278586,Central,Sales_34
2697,Customer_229,Tablet,Computing,1411.13,7,2024-07-23 08:06:46.278589,Central,Sales_6
2698,Customer_261,Monitor,Accessories,527.63,1,2025-04-01 08:06:46.278591,Central,Sales_19
2699,Customer_449,Phone,Accessories,1884.39,1,2024-08-10 08:06:46.278594,East,Sales_12
2700,Customer_424,Phone,Computing,1064.88,5,2025-03-26 08:06:46.278596,West,Sales_25
2701,Customer_460,Headphones,Computing,1664.33,8,2024-09-22 08:06:46.278599,East,Sales_13
2702,Customer_952,Tablet,Accessories,736.44,3,2024-08-23 08:06:46.278601,East,Sales_17
2703,Customer_676,Monitor,Computing,209.42,8,2025-06-09 08:06:46.278604,North,Sales_12
2704,Customer_301,Laptop,Accessories,1350.69,3,2024-07-16 08:06:46.278606,Central,Sales_3
2705,Customer_919,Laptop,Accessories,25.44,4,2024-07-12 08:06:46.278609,South,Sales_24
2706,Customer_303,Tablet,Accessories,955.83,7,2025-03-09 08:06:46.278611,Central,Sales_8
2707,Customer_287,Monitor,Electronics,393.68,3,2024-12-17 08:06:46.278614,West,Sales_48
2708,Customer_395,Monitor,Electronics,1258.48,4,2024-09-28 08:06:46.278616,West,Sales_36
2709,Customer_10,Mouse,Computing,1959.05,8,2025-04-25 08:06:46.278619,Central,Sales_26
2710,Customer_707,Phone,Accessories,934.16,4,2024-08-03 08:06:46.278621,Central,Sales_45
2711,Customer_630,Keyboard,Electronics,1636.82,9,2025-04-16 08:06:46.278624,East,Sales_8
2712,Customer_270,Headphones,Computing,1020.49,4,2024-07-15 08:06:46.278626,South,Sales_32
2713,Customer_592,Tablet,Computing,996.72,4,2025-06-20 08:06:46.278629,East,Sales_32
2714,Customer_970,Keyboard,Computing,1861.54,5,2025-06-05 08:06:46.278631,North,Sales_1
2715,Customer_605,Keyboard,Computing,1781.03,1,2025-02-10 08:06:46.278634,North,Sales_3
2716,Customer_778,Tablet,Computing,1573.74,7,2024-07-26 08:06:46.278636,West,Sales_1
2717,Customer_844,Monitor,Accessories,599.55,9,2025-06-24 08:06:46.278639,West,Sales_15
2718,Customer_862,Tablet,Computing,1094.57,9,2025-05-18 08:06:46.278641,South,Sales_20
2719,Customer_361,Keyboard,Accessories,455.56,1,2024-10-17 08:06:46.278644,West,Sales_3
2720,Customer_257,Phone,Electronics,893.39,6,2025-06-22 08:06:46.278647,North,Sales_15
2721,Customer_133,Headphones,Computing,973.58,3,2024-09-09 08:06:46.278649,South,Sales_37
2722,Customer_276,Headphones,Electronics,1664.96,4,2024-11-20 08:06:46.278652,North,Sales_21
2723,Customer_776,Phone,Accessories,1793.1,8,2024-10-17 08:06:46.278654,Central,Sales_42
2724,Customer_683,Phone,Accessories,835.09,4,2025-04-11 08:06:46.278657,Central,Sales_39
2725,Customer_972,Monitor,Electronics,45.23,8,2024-07-21 08:06:46.278662,South,Sales_23
2726,Customer_513,Laptop,Computing,1724.93,4,2024-07-21 08:06:46.278664,East,Sales_40
2727,Customer_313,Tablet,Computing,356.81,9,2025-06-28 08:06:46.278667,West,Sales_35
2728,Customer_576,Headphones,Electronics,1247.55,6,2024-10-30 08:06:46.278669,South,Sales_18
2729,Customer_886,Phone,Electronics,59.69,1,2025-05-30 08:06:46.278672,West,Sales_17
2730,Customer_980,Tablet,Electronics,805.02,2,2025-01-10 08:06:46.278674,North,Sales_31
2731,Customer_284,Headphones,Computing,1972.06,7,2025-04-30 08:06:46.278677,East,Sales_48
2732,Customer_121,Phone,Computing,210.38,7,2025-02-07 08:06:46.278679,West,Sales_26
2733,Customer_107,Headphones,Computing,853.15,3,2025-05-08 08:06:46.278682,Central,Sales_22
2734,Customer_933,Monitor,Electronics,621.23,1,2024-12-23 08:06:46.278684,Central,Sales_45
2735,Customer_687,Laptop,Computing,1811.13,8,2025-06-21 08:06:46.278687,North,Sales_36
2736,Customer_997,Laptop,Accessories,1739.99,7,2025-06-16 08:06:46.278689,South,Sales_35
2737,Customer_204,Phone,Electronics,483.02,8,2024-10-31 08:06:46.278692,West,Sales_11
2738,Customer_165,Headphones,Computing,171.56,1,2025-01-22 08:06:46.278694,North,Sales_27
2739,Customer_305,Monitor,Electronics,1258.01,3,2024-07-26 08:06:46.278697,Central,Sales_34
2740,Customer_497,Mouse,Accessories,679.37,2,2025-03-12 08:06:46.278699,Central,Sales_18
2741,Customer_632,Tablet,Accessories,1347.45,1,2024-09-25 08:06:46.278702,Central,Sales_27
2742,Customer_556,Tablet,Electronics,73.92,5,2024-11-13 08:06:46.278704,East,Sales_4
2743,Customer_824,Keyboard,Electronics,275.46,3,2025-01-19 08:06:46.278707,East,Sales_17
2744,Customer_156,Monitor,Accessories,1375.88,8,2024-08-16 08:06:46.278709,Central,Sales_6
2745,Customer_367,Headphones,Electronics,432.62,6,2025-06-08 08:06:46.278712,South,Sales_42
2746,Customer_719,Keyboard,Accessories,1716.6,9,2025-02-28 08:06:46.278714,East,Sales_11
2747,Customer_902,Phone,Accessories,126.6,9,2024-08-25 08:06:46.278717,West,Sales_5
2748,Customer_620,Headphones,Computing,438.81,6,2024-09-26 08:06:46.278719,East,Sales_18
2749,Customer_251,Keyboard,Electronics,1997.13,2,2024-09-21 08:06:46.278722,West,Sales_25
2750,Customer_957,Laptop,Electronics,871.82,9,2024-09-24 08:06:46.278724,East,Sales_10
2751,Customer_916,Tablet,Computing,1408.9,2,2025-02-15 08:06:46.278727,Central,Sales_41
2752,Customer_882,Headphones,Accessories,373.5,3,2025-03-25 08:06:46.278729,West,Sales_16
2753,Customer_334,Keyboard,Electronics,1223.64,6,2025-06-23 08:06:46.278732,South,Sales_10
2754,Customer_642,Laptop,Computing,1454.95,2,2024-11-30 08:06:46.278734,East,Sales_10
2755,Customer_969,Monitor,Computing,635.81,5,2025-06-04 08:06:46.278737,East,Sales_36
2756,Customer_511,Keyboard,Electronics,1659.51,2,2025-04-01 08:06:46.278739,Central,Sales_21
2757,Customer_293,Phone,Computing,1210.8,4,2025-03-10 08:06:46.278742,West,Sales_14
2758,Customer_20,Phone,Accessories,784.35,3,2024-10-06 08:06:46.278744,Central,Sales_8
2759,Customer_282,Phone,Computing,1119.71,5,2024-09-16 08:06:46.278747,West,Sales_1
2760,Customer_797,Headphones,Accessories,1157.75,6,2025-05-26 08:06:46.278749,East,Sales_16
2761,Customer_1,Tablet,Accessories,339.42,7,2025-06-10 08:06:46.278752,East,Sales_26
2762,Customer_119,Keyboard,Electronics,811.44,8,2024-10-13 08:06:46.278754,East,Sales_49
2763,Customer_35,Monitor,Computing,693.43,9,2025-05-22 08:06:46.278757,East,Sales_42
2764,Customer_198,Keyboard,Accessories,807.8,4,2025-01-15 08:06:46.278759,North,Sales_6
2765,Customer_485,Tablet,Accessories,1524.61,4,2024-07-29 08:06:46.278762,East,Sales_39
2766,Customer_757,Laptop,Computing,970.25,7,2025-01-16 08:06:46.278764,East,Sales_2
2767,Customer_59,Tablet,Accessories,1881.23,9,2024-09-04 08:06:46.278767,West,Sales_9
2768,Customer_837,Phone,Computing,594.42,2,2025-06-08 08:06:46.278769,East,Sales_5
2769,Customer_161,Headphones,Electronics,837.25,6,2025-01-05 08:06:46.278772,East,Sales_40
2770,Customer_691,Laptop,Accessories,1576.04,8,2025-02-04 08:06:46.278774,West,Sales_5
2771,Customer_206,Headphones,Accessories,1096.59,5,2025-02-21 08:06:46.278777,East,Sales_47
2772,Customer_12,Phone,Computing,1098.59,5,2025-02-11 08:06:46.278779,East,Sales_8
2773,Customer_490,Mouse,Computing,116.15,8,2025-01-21 08:06:46.278782,Central,Sales_5
2774,Customer_276,Tablet,Computing,803.21,1,2025-03-25 08:06:46.278784,North,Sales_5
2775,Customer_693,Tablet,Computing,548.76,6,2025-05-02 08:06:46.278787,West,Sales_17
2776,Customer_242,Monitor,Accessories,1998.68,9,2025-04-02 08:06:46.278789,Central,Sales_9
2777,Customer_216,Keyboard,Electronics,623.63,6,2024-12-09 08:06:46.278792,South,Sales_34
2778,Customer_251,Laptop,Electronics,1770.15,7,2024-08-27 08:06:46.278794,South,Sales_33
2779,Customer_811,Headphones,Electronics,1355.71,4,2025-04-23 08:06:46.278797,North,Sales_22
2780,Customer_126,Laptop,Electronics,688.42,1,2025-05-05 08:06:46.278799,South,Sales_21
2781,Customer_994,Monitor,Computing,1091.63,9,2025-06-05 08:06:46.278802,North,Sales_43
2782,Customer_217,Monitor,Accessories,1682.67,6,2025-06-15 08:06:46.278804,South,Sales_15
2783,Customer_306,Headphones,Accessories,1767.9,3,2025-04-22 08:06:46.278807,South,Sales_1
2784,Customer_797,Keyboard,Accessories,329.18,4,2024-07-12 08:06:46.278809,Central,Sales_7
2785,Customer_185,Headphones,Computing,685.75,6,2024-10-31 08:06:46.278812,South,Sales_23
2786,Customer_39,Headphones,Accessories,677.09,6,2024-08-25 08:06:46.278814,North,Sales_47
2787,Customer_223,Phone,Computing,93.67,9,2024-08-14 08:06:46.278817,East,Sales_6
2788,Customer_184,Keyboard,Accessories,1200.49,4,2025-04-08 08:06:46.278822,East,Sales_20
2789,Customer_495,Tablet,Electronics,1711.09,5,2024-07-10 08:06:46.278825,East,Sales_26
2790,Customer_427,Phone,Computing,769.33,5,2025-01-02 08:06:46.278828,North,Sales_42
2791,Customer_178,Mouse,Accessories,1482.67,3,2024-12-19 08:06:46.278830,North,Sales_12
2792,Customer_919,Keyboard,Electronics,1259.12,2,2024-11-02 08:06:46.278833,East,Sales_13
2793,Customer_428,Monitor,Electronics,757.54,8,2024-08-10 08:06:46.278835,South,Sales_47
2794,Customer_294,Phone,Electronics,290.71,9,2025-03-08 08:06:46.278838,East,Sales_49
2795,Customer_852,Keyboard,Computing,1421.55,9,2025-04-13 08:06:46.278840,West,Sales_13
2796,Customer_151,Laptop,Computing,1710.58,5,2024-10-30 08:06:46.278843,North,Sales_2
2797,Customer_384,Headphones,Accessories,1374.85,9,2024-11-12 08:06:46.278845,West,Sales_32
2798,Customer_638,Mouse,Electronics,45.58,4,2024-07-04 08:06:46.278848,West,Sales_31
2799,Customer_813,Tablet,Accessories,440.3,2,2025-02-01 08:06:46.278850,North,Sales_11
2800,Customer_308,Headphones,Accessories,148.27,3,2024-10-05 08:06:46.278853,East,Sales_37
2801,Customer_336,Laptop,Electronics,1145.07,1,2025-05-30 08:06:46.278855,Central,Sales_4
2802,Customer_946,Laptop,Accessories,1515.39,5,2024-12-03 08:06:46.278858,West,Sales_34
2803,Customer_746,Mouse,Computing,230.05,1,2024-12-05 08:06:46.278860,East,Sales_16
2804,Customer_892,Tablet,Accessories,1678.29,1,2025-02-15 08:06:46.278863,Central,Sales_31
2805,Customer_375,Monitor,Electronics,1115.46,7,2024-12-27 08:06:46.278865,West,Sales_25
2806,Customer_8,Phone,Computing,1383.04,2,2024-09-07 08:06:46.278868,East,Sales_39
2807,Customer_341,Tablet,Computing,1943.09,8,2024-10-25 08:06:46.278870,West,Sales_8
2808,Customer_129,Keyboard,Accessories,176.53,6,2025-02-04 08:06:46.278873,East,Sales_8
2809,Customer_776,Laptop,Accessories,1803.44,4,2024-07-28 08:06:46.278878,South,Sales_34
2810,Customer_669,Keyboard,Computing,260.94,9,2024-11-27 08:06:46.278881,South,Sales_15
2811,Customer_352,Monitor,Accessories,791.99,8,2025-04-13 08:06:46.278883,North,Sales_5
2812,Customer_358,Keyboard,Electronics,1704.36,3,2024-12-26 08:06:46.278886,Central,Sales_19
2813,Customer_517,Tablet,Accessories,1813.45,3,2024-11-12 08:06:46.278888,West,Sales_10
2814,Customer_495,Keyboard,Accessories,1017.68,4,2025-01-09 08:06:46.278891,West,Sales_9
2815,Customer_86,Monitor,Computing,1192.27,9,2024-11-14 08:06:46.278893,East,Sales_29
2816,Customer_175,Monitor,Accessories,1419.21,9,2024-07-11 08:06:46.278896,Central,Sales_40
2817,Customer_802,Monitor,Accessories,1667.19,5,2025-05-02 08:06:46.278898,West,Sales_37
2818,Customer_193,Tablet,Accessories,251.81,9,2024-11-09 08:06:46.278901,Central,Sales_19
2819,Customer_311,Monitor,Electronics,1622.04,6,2025-06-01 08:06:46.278903,Central,Sales_13
2820,Customer_119,Laptop,Accessories,967.74,8,2024-12-03 08:06:46.278906,South,Sales_46
2821,Customer_218,Headphones,Electronics,906.74,8,2025-05-05 08:06:46.278908,West,Sales_40
2822,Customer_427,Monitor,Electronics,853.56,7,2025-07-02 08:06:46.278911,West,Sales_16
2823,Customer_970,Keyboard,Electronics,1023.33,4,2025-05-08 08:06:46.278913,North,Sales_30
2824,Customer_414,Phone,Electronics,1890.65,4,2024-09-06 08:06:46.278916,Central,Sales_5
2825,Customer_114,Keyboard,Computing,1100.93,6,2024-09-20 08:06:46.278918,East,Sales_33
2826,Customer_978,Phone,Electronics,1906.82,9,2025-02-16 08:06:46.278921,South,Sales_19
2827,Customer_145,Keyboard,Accessories,368.78,7,2024-09-28 08:06:46.278923,North,Sales_19
2828,Customer_538,Tablet,Electronics,1451.03,5,2024-12-02 08:06:46.278926,South,Sales_17
2829,Customer_648,Keyboard,Accessories,1626.36,5,2024-11-07 08:06:46.278928,East,Sales_24
2830,Customer_303,Tablet,Electronics,1361.47,8,2024-09-22 08:06:46.278931,North,Sales_28
2831,Customer_744,Tablet,Computing,1217.78,6,2025-06-03 08:06:46.278933,South,Sales_42
2832,Customer_881,Monitor,Electronics,1133.98,1,2024-12-10 08:06:46.278936,East,Sales_37
2833,Customer_588,Laptop,Electronics,1723.25,1,2024-10-03 08:06:46.278938,North,Sales_22
2834,Customer_987,Phone,Computing,1645.08,9,2025-06-23 08:06:46.278941,East,Sales_39
2835,Customer_840,Monitor,Electronics,253.35,8,2024-07-10 08:06:46.278943,North,Sales_16
2836,Customer_345,Monitor,Accessories,1698.69,6,2025-05-18 08:06:46.278946,West,Sales_35
2837,Customer_814,Headphones,Electronics,834.0,1,2025-07-01 08:06:46.278949,West,Sales_27
2838,Customer_964,Tablet,Electronics,514.86,2,2025-02-24 08:06:46.278952,South,Sales_12
2839,Customer_801,Tablet,Electronics,1740.84,3,2025-04-23 08:06:46.278954,Central,Sales_46
2840,Customer_1,Phone,Computing,869.73,3,2025-01-26 08:06:46.278957,Central,Sales_28
2841,Customer_147,Keyboard,Electronics,1618.65,2,2025-02-24 08:06:46.278959,East,Sales_1
2842,Customer_287,Keyboard,Electronics,534.17,2,2025-06-12 08:06:46.278962,North,Sales_39
2843,Customer_976,Monitor,Accessories,17.82,6,2025-02-19 08:06:46.278964,West,Sales_18
2844,Customer_654,Mouse,Electronics,995.96,7,2025-06-14 08:06:46.278967,Central,Sales_23
2845,Customer_53,Mouse,Electronics,209.45,4,2024-11-26 08:06:46.278969,West,Sales_22
2846,Customer_304,Keyboard,Electronics,1511.21,1,2024-08-05 08:06:46.278972,East,Sales_4
